iphi,phi min,phi max,ieta,eta min,eta max
7,0.073631,0.098175,64,0.399682,0.423994
7,0.073631,0.098175,65,0.423994,0.448306
6,0.049087,0.073631,64,0.399682,0.423994
6,0.049087,0.073631,65,0.423994,0.448306
5,0.024544,0.049087,70,0.545310,0.569000
5,0.024544,0.049087,71,0.569000,0.592690
4,-0.000000,0.024544,70,0.545310,0.569000
4,-0.000000,0.024544,71,0.569000,0.592690
5,0.024544,0.049087,68,0.497186,0.521080
5,0.024544,0.049087,69,0.521080,0.544974
4,-0.000000,0.024544,68,0.497186,0.521080
4,-0.000000,0.024544,69,0.521080,0.544974
5,0.024544,0.049087,66,0.448646,0.472747
5,0.024544,0.049087,67,0.472747,0.496848
4,-0.000000,0.024544,66,0.448646,0.472747
4,-0.000000,0.024544,67,0.472747,0.496848
5,0.024544,0.049087,64,0.399682,0.423994
5,0.024544,0.049087,65,0.423994,0.448306
4,-0.000000,0.024544,64,0.399682,0.423994
4,-0.000000,0.024544,65,0.423994,0.448306
3,-0.024544,-0.000000,70,0.545310,0.569000
3,-0.024544,-0.000000,71,0.569000,0.592690
2,-0.049087,-0.024544,70,0.545310,0.569000
2,-0.049087,-0.024544,71,0.569000,0.592690
3,-0.024544,-0.000000,68,0.497186,0.521080
3,-0.024544,-0.000000,69,0.521080,0.544974
2,-0.049087,-0.024544,68,0.497186,0.521080
2,-0.049087,-0.024544,69,0.521080,0.544974
3,-0.024544,-0.000000,66,0.448646,0.472747
3,-0.024544,-0.000000,67,0.472747,0.496848
2,-0.049087,-0.024544,66,0.448646,0.472747
2,-0.049087,-0.024544,67,0.472747,0.496848
3,-0.024544,-0.000000,64,0.399682,0.423994
3,-0.024544,-0.000000,65,0.423994,0.448306
2,-0.049087,-0.024544,64,0.399682,0.423994
2,-0.049087,-0.024544,65,0.423994,0.448306
1,-0.073631,-0.049087,70,0.545310,0.569000
1,-0.073631,-0.049087,71,0.569000,0.592690
0,-0.098175,-0.073631,70,0.545310,0.569000
0,-0.098175,-0.073631,71,0.569000,0.592690
1,-0.073631,-0.049087,68,0.497186,0.521080
1,-0.073631,-0.049087,69,0.521080,0.544974
0,-0.098175,-0.073631,68,0.497186,0.521080
0,-0.098175,-0.073631,69,0.521080,0.544974
1,-0.073631,-0.049087,66,0.448646,0.472747
1,-0.073631,-0.049087,67,0.472747,0.496848
0,-0.098175,-0.073631,66,0.448646,0.472747
0,-0.098175,-0.073631,67,0.472747,0.496848
1,-0.073631,-0.049087,64,0.399682,0.423994
1,-0.073631,-0.049087,65,0.423994,0.448306
0,-0.098175,-0.073631,64,0.399682,0.423994
0,-0.098175,-0.073631,65,0.423994,0.448306
7,0.073631,0.098175,78,0.733744,0.756634
7,0.073631,0.098175,79,0.756634,0.779524
6,0.049087,0.073631,78,0.733744,0.756634
6,0.049087,0.073631,79,0.756634,0.779524
7,0.073631,0.098175,76,0.687239,0.710327
7,0.073631,0.098175,77,0.710327,0.733416
6,0.049087,0.073631,76,0.687239,0.710327
6,0.049087,0.073631,77,0.710327,0.733416
7,0.073631,0.098175,74,0.640332,0.663620
7,0.073631,0.098175,75,0.663620,0.686909
6,0.049087,0.073631,74,0.640332,0.663620
6,0.049087,0.073631,75,0.663620,0.686909
7,0.073631,0.098175,72,0.593024,0.616512
7,0.073631,0.098175,73,0.616512,0.640000
6,0.049087,0.073631,72,0.593024,0.616512
6,0.049087,0.073631,73,0.616512,0.640000
5,0.024544,0.049087,78,0.733744,0.756634
5,0.024544,0.049087,79,0.756634,0.779524
4,-0.000000,0.024544,78,0.733744,0.756634
4,-0.000000,0.024544,79,0.756634,0.779524
5,0.024544,0.049087,76,0.687239,0.710327
5,0.024544,0.049087,77,0.710327,0.733416
4,-0.000000,0.024544,76,0.687239,0.710327
4,-0.000000,0.024544,77,0.710327,0.733416
5,0.024544,0.049087,74,0.640332,0.663620
5,0.024544,0.049087,75,0.663620,0.686909
4,-0.000000,0.024544,74,0.640332,0.663620
4,-0.000000,0.024544,75,0.663620,0.686909
5,0.024544,0.049087,72,0.593024,0.616512
5,0.024544,0.049087,73,0.616512,0.640000
4,-0.000000,0.024544,72,0.593024,0.616512
4,-0.000000,0.024544,73,0.616512,0.640000
3,-0.024544,-0.000000,78,0.733744,0.756634
3,-0.024544,-0.000000,79,0.756634,0.779524
2,-0.049087,-0.024544,78,0.733744,0.756634
2,-0.049087,-0.024544,79,0.756634,0.779524
3,-0.024544,-0.000000,76,0.687239,0.710327
3,-0.024544,-0.000000,77,0.710327,0.733416
2,-0.049087,-0.024544,76,0.687239,0.710327
2,-0.049087,-0.024544,77,0.710327,0.733416
3,-0.024544,-0.000000,74,0.640332,0.663620
3,-0.024544,-0.000000,75,0.663620,0.686909
2,-0.049087,-0.024544,74,0.640332,0.663620
2,-0.049087,-0.024544,75,0.663620,0.686909
3,-0.024544,-0.000000,72,0.593024,0.616512
3,-0.024544,-0.000000,73,0.616512,0.640000
2,-0.049087,-0.024544,72,0.593024,0.616512
2,-0.049087,-0.024544,73,0.616512,0.640000
1,-0.073631,-0.049087,78,0.733744,0.756634
1,-0.073631,-0.049087,79,0.756634,0.779524
0,-0.098175,-0.073631,78,0.733744,0.756634
0,-0.098175,-0.073631,79,0.756634,0.779524
1,-0.073631,-0.049087,76,0.687239,0.710327
1,-0.073631,-0.049087,77,0.710327,0.733416
0,-0.098175,-0.073631,76,0.687239,0.710327
0,-0.098175,-0.073631,77,0.710327,0.733416
1,-0.073631,-0.049087,74,0.640332,0.663620
1,-0.073631,-0.049087,75,0.663620,0.686909
0,-0.098175,-0.073631,74,0.640332,0.663620
0,-0.098175,-0.073631,75,0.663620,0.686909
1,-0.073631,-0.049087,72,0.593024,0.616512
1,-0.073631,-0.049087,73,0.616512,0.640000
0,-0.098175,-0.073631,72,0.593024,0.616512
0,-0.098175,-0.073631,73,0.616512,0.640000
7,0.073631,0.098175,86,0.915759,0.937848
7,0.073631,0.098175,87,0.937848,0.959937
6,0.049087,0.073631,86,0.915759,0.937848
6,0.049087,0.073631,87,0.937848,0.959937
7,0.073631,0.098175,84,0.870859,0.893150
7,0.073631,0.098175,85,0.893150,0.915440
6,0.049087,0.073631,84,0.870859,0.893150
6,0.049087,0.073631,85,0.893150,0.915440
7,0.073631,0.098175,82,0.825555,0.848046
7,0.073631,0.098175,83,0.848046,0.870537
6,0.049087,0.073631,82,0.825555,0.848046
6,0.049087,0.073631,83,0.848046,0.870537
7,0.073631,0.098175,80,0.779850,0.802541
7,0.073631,0.098175,81,0.802541,0.825231
6,0.049087,0.073631,80,0.779850,0.802541
6,0.049087,0.073631,81,0.802541,0.825231
5,0.024544,0.049087,86,0.915759,0.937848
5,0.024544,0.049087,87,0.937848,0.959937
4,-0.000000,0.024544,86,0.915759,0.937848
4,-0.000000,0.024544,87,0.937848,0.959937
5,0.024544,0.049087,84,0.870859,0.893150
5,0.024544,0.049087,85,0.893150,0.915440
4,-0.000000,0.024544,84,0.870859,0.893150
4,-0.000000,0.024544,85,0.893150,0.915440
5,0.024544,0.049087,82,0.825555,0.848046
5,0.024544,0.049087,83,0.848046,0.870537
4,-0.000000,0.024544,82,0.825555,0.848046
4,-0.000000,0.024544,83,0.848046,0.870537
5,0.024544,0.049087,80,0.779850,0.802541
5,0.024544,0.049087,81,0.802541,0.825231
4,-0.000000,0.024544,80,0.779850,0.802541
4,-0.000000,0.024544,81,0.802541,0.825231
3,-0.024544,-0.000000,86,0.915759,0.937848
3,-0.024544,-0.000000,87,0.937848,0.959937
2,-0.049087,-0.024544,86,0.915759,0.937848
2,-0.049087,-0.024544,87,0.937848,0.959937
3,-0.024544,-0.000000,84,0.870859,0.893150
3,-0.024544,-0.000000,85,0.893150,0.915440
2,-0.049087,-0.024544,84,0.870859,0.893150
2,-0.049087,-0.024544,85,0.893150,0.915440
3,-0.024544,-0.000000,82,0.825555,0.848046
3,-0.024544,-0.000000,83,0.848046,0.870537
2,-0.049087,-0.024544,82,0.825555,0.848046
2,-0.049087,-0.024544,83,0.848046,0.870537
3,-0.024544,-0.000000,80,0.779850,0.802541
3,-0.024544,-0.000000,81,0.802541,0.825231
2,-0.049087,-0.024544,80,0.779850,0.802541
2,-0.049087,-0.024544,81,0.802541,0.825231
1,-0.073631,-0.049087,86,0.915759,0.937848
1,-0.073631,-0.049087,87,0.937848,0.959937
0,-0.098175,-0.073631,86,0.915759,0.937848
0,-0.098175,-0.073631,87,0.937848,0.959937
1,-0.073631,-0.049087,84,0.870859,0.893150
1,-0.073631,-0.049087,85,0.893150,0.915440
0,-0.098175,-0.073631,84,0.870859,0.893150
0,-0.098175,-0.073631,85,0.893150,0.915440
1,-0.073631,-0.049087,82,0.825555,0.848046
1,-0.073631,-0.049087,83,0.848046,0.870537
0,-0.098175,-0.073631,82,0.825555,0.848046
0,-0.098175,-0.073631,83,0.848046,0.870537
1,-0.073631,-0.049087,80,0.779850,0.802541
1,-0.073631,-0.049087,81,0.802541,0.825231
0,-0.098175,-0.073631,80,0.779850,0.802541
0,-0.098175,-0.073631,81,0.802541,0.825231
7,0.073631,0.098175,94,1.091275,1.112542
7,0.073631,0.098175,95,1.112542,1.133810
6,0.049087,0.073631,94,1.091275,1.112542
6,0.049087,0.073631,95,1.112542,1.133810
7,0.073631,0.098175,92,1.048015,1.069490
7,0.073631,0.098175,93,1.069490,1.090965
6,0.049087,0.073631,92,1.048015,1.069490
6,0.049087,0.073631,93,1.069490,1.090965
7,0.073631,0.098175,90,1.004340,1.026021
7,0.073631,0.098175,91,1.026021,1.047703
6,0.049087,0.073631,90,1.004340,1.026021
6,0.049087,0.073631,91,1.026021,1.047703
7,0.073631,0.098175,88,0.960254,0.982140
7,0.073631,0.098175,89,0.982140,1.004026
6,0.049087,0.073631,88,0.960254,0.982140
6,0.049087,0.073631,89,0.982140,1.004026
5,0.024544,0.049087,94,1.091275,1.112542
5,0.024544,0.049087,95,1.112542,1.133810
4,-0.000000,0.024544,94,1.091275,1.112542
4,-0.000000,0.024544,95,1.112542,1.133810
5,0.024544,0.049087,92,1.048015,1.069490
5,0.024544,0.049087,93,1.069490,1.090965
4,-0.000000,0.024544,92,1.048015,1.069490
4,-0.000000,0.024544,93,1.069490,1.090965
5,0.024544,0.049087,90,1.004340,1.026021
5,0.024544,0.049087,91,1.026021,1.047703
4,-0.000000,0.024544,90,1.004340,1.026021
4,-0.000000,0.024544,91,1.026021,1.047703
5,0.024544,0.049087,88,0.960254,0.982140
5,0.024544,0.049087,89,0.982140,1.004026
4,-0.000000,0.024544,88,0.960254,0.982140
4,-0.000000,0.024544,89,0.982140,1.004026
3,-0.024544,-0.000000,94,1.091275,1.112542
3,-0.024544,-0.000000,95,1.112542,1.133810
2,-0.049087,-0.024544,94,1.091275,1.112542
2,-0.049087,-0.024544,95,1.112542,1.133810
3,-0.024544,-0.000000,92,1.048015,1.069490
3,-0.024544,-0.000000,93,1.069490,1.090965
2,-0.049087,-0.024544,92,1.048015,1.069490
2,-0.049087,-0.024544,93,1.069490,1.090965
3,-0.024544,-0.000000,90,1.004340,1.026021
3,-0.024544,-0.000000,91,1.026021,1.047703
2,-0.049087,-0.024544,90,1.004340,1.026021
2,-0.049087,-0.024544,91,1.026021,1.047703
3,-0.024544,-0.000000,88,0.960254,0.982140
3,-0.024544,-0.000000,89,0.982140,1.004026
2,-0.049087,-0.024544,88,0.960254,0.982140
2,-0.049087,-0.024544,89,0.982140,1.004026
1,-0.073631,-0.049087,94,1.091275,1.112542
1,-0.073631,-0.049087,95,1.112542,1.133810
0,-0.098175,-0.073631,94,1.091275,1.112542
0,-0.098175,-0.073631,95,1.112542,1.133810
1,-0.073631,-0.049087,92,1.048015,1.069490
1,-0.073631,-0.049087,93,1.069490,1.090965
0,-0.098175,-0.073631,92,1.048015,1.069490
0,-0.098175,-0.073631,93,1.069490,1.090965
1,-0.073631,-0.049087,90,1.004340,1.026021
1,-0.073631,-0.049087,91,1.026021,1.047703
0,-0.098175,-0.073631,90,1.004340,1.026021
0,-0.098175,-0.073631,91,1.026021,1.047703
1,-0.073631,-0.049087,88,0.960254,0.982140
1,-0.073631,-0.049087,89,0.982140,1.004026
0,-0.098175,-0.073631,88,0.960254,0.982140
0,-0.098175,-0.073631,89,0.982140,1.004026
8,0.098175,0.122718,41,-0.173523,-0.148054
8,0.098175,0.122718,40,-0.198991,-0.173523
9,0.122718,0.147262,41,-0.173523,-0.148054
9,0.122718,0.147262,40,-0.198991,-0.173523
8,0.098175,0.122718,43,-0.123759,-0.099833
8,0.098175,0.122718,42,-0.147685,-0.123759
9,0.122718,0.147262,43,-0.123759,-0.099833
9,0.122718,0.147262,42,-0.147685,-0.123759
8,0.098175,0.122718,45,-0.075416,-0.051375
8,0.098175,0.122718,44,-0.099457,-0.075416
9,0.122718,0.147262,45,-0.075416,-0.051375
9,0.122718,0.147262,44,-0.099457,-0.075416
8,0.098175,0.122718,47,-0.026897,-0.002796
8,0.098175,0.122718,46,-0.050998,-0.026897
9,0.122718,0.147262,47,-0.026897,-0.002796
9,0.122718,0.147262,46,-0.050998,-0.026897
10,0.147262,0.171806,41,-0.173523,-0.148054
10,0.147262,0.171806,40,-0.198991,-0.173523
11,0.171806,0.196350,41,-0.173523,-0.148054
11,0.171806,0.196350,40,-0.198991,-0.173523
10,0.147262,0.171806,43,-0.123759,-0.099833
10,0.147262,0.171806,42,-0.147685,-0.123759
11,0.171806,0.196350,43,-0.123759,-0.099833
11,0.171806,0.196350,42,-0.147685,-0.123759
10,0.147262,0.171806,45,-0.075416,-0.051375
10,0.147262,0.171806,44,-0.099457,-0.075416
11,0.171806,0.196350,45,-0.075416,-0.051375
11,0.171806,0.196350,44,-0.099457,-0.075416
10,0.147262,0.171806,47,-0.026897,-0.002796
10,0.147262,0.171806,46,-0.050998,-0.026897
11,0.171806,0.196350,47,-0.026897,-0.002796
11,0.171806,0.196350,46,-0.050998,-0.026897
12,0.196350,0.220893,41,-0.173523,-0.148054
12,0.196350,0.220893,40,-0.198991,-0.173523
13,0.220893,0.245437,41,-0.173523,-0.148054
13,0.220893,0.245437,40,-0.198991,-0.173523
12,0.196350,0.220893,43,-0.123759,-0.099833
12,0.196350,0.220893,42,-0.147685,-0.123759
13,0.220893,0.245437,43,-0.123759,-0.099833
13,0.220893,0.245437,42,-0.147685,-0.123759
12,0.196350,0.220893,45,-0.075416,-0.051375
12,0.196350,0.220893,44,-0.099457,-0.075416
13,0.220893,0.245437,45,-0.075416,-0.051375
13,0.220893,0.245437,44,-0.099457,-0.075416
12,0.196350,0.220893,47,-0.026897,-0.002796
12,0.196350,0.220893,46,-0.050998,-0.026897
13,0.220893,0.245437,47,-0.026897,-0.002796
13,0.220893,0.245437,46,-0.050998,-0.026897
14,0.245437,0.269981,41,-0.173523,-0.148054
14,0.245437,0.269981,40,-0.198991,-0.173523
15,0.269981,0.294524,41,-0.173523,-0.148054
15,0.269981,0.294524,40,-0.198991,-0.173523
14,0.245437,0.269981,43,-0.123759,-0.099833
14,0.245437,0.269981,42,-0.147685,-0.123759
15,0.269981,0.294524,43,-0.123759,-0.099833
15,0.269981,0.294524,42,-0.147685,-0.123759
14,0.245437,0.269981,45,-0.075416,-0.051375
14,0.245437,0.269981,44,-0.099457,-0.075416
15,0.269981,0.294524,45,-0.075416,-0.051375
15,0.269981,0.294524,44,-0.099457,-0.075416
14,0.245437,0.269981,47,-0.026897,-0.002796
14,0.245437,0.269981,46,-0.050998,-0.026897
15,0.269981,0.294524,47,-0.026897,-0.002796
15,0.269981,0.294524,46,-0.050998,-0.026897
8,0.098175,0.122718,33,-0.374812,-0.350283
8,0.098175,0.122718,32,-0.399340,-0.374812
9,0.122718,0.147262,33,-0.374812,-0.350283
9,0.122718,0.147262,32,-0.399340,-0.374812
8,0.098175,0.122718,35,-0.325188,-0.300437
8,0.098175,0.122718,34,-0.349939,-0.325188
9,0.122718,0.147262,35,-0.325188,-0.300437
9,0.122718,0.147262,34,-0.349939,-0.325188
8,0.098175,0.122718,37,-0.275110,-0.250129
8,0.098175,0.122718,36,-0.300091,-0.275110
9,0.122718,0.147262,37,-0.275110,-0.250129
9,0.122718,0.147262,36,-0.300091,-0.275110
8,0.098175,0.122718,39,-0.224561,-0.199342
8,0.098175,0.122718,38,-0.249781,-0.224561
9,0.122718,0.147262,39,-0.224561,-0.199342
9,0.122718,0.147262,38,-0.249781,-0.224561
10,0.147262,0.171806,33,-0.374812,-0.350283
10,0.147262,0.171806,32,-0.399340,-0.374812
11,0.171806,0.196350,33,-0.374812,-0.350283
11,0.171806,0.196350,32,-0.399340,-0.374812
10,0.147262,0.171806,35,-0.325188,-0.300437
10,0.147262,0.171806,34,-0.349939,-0.325188
11,0.171806,0.196350,35,-0.325188,-0.300437
11,0.171806,0.196350,34,-0.349939,-0.325188
10,0.147262,0.171806,37,-0.275110,-0.250129
10,0.147262,0.171806,36,-0.300091,-0.275110
11,0.171806,0.196350,37,-0.275110,-0.250129
11,0.171806,0.196350,36,-0.300091,-0.275110
10,0.147262,0.171806,39,-0.224561,-0.199342
10,0.147262,0.171806,38,-0.249781,-0.224561
11,0.171806,0.196350,39,-0.224561,-0.199342
11,0.171806,0.196350,38,-0.249781,-0.224561
12,0.196350,0.220893,33,-0.374812,-0.350283
12,0.196350,0.220893,32,-0.399340,-0.374812
13,0.220893,0.245437,33,-0.374812,-0.350283
13,0.220893,0.245437,32,-0.399340,-0.374812
12,0.196350,0.220893,35,-0.325188,-0.300437
12,0.196350,0.220893,34,-0.349939,-0.325188
13,0.220893,0.245437,35,-0.325188,-0.300437
13,0.220893,0.245437,34,-0.349939,-0.325188
12,0.196350,0.220893,37,-0.275110,-0.250129
12,0.196350,0.220893,36,-0.300091,-0.275110
13,0.220893,0.245437,37,-0.275110,-0.250129
13,0.220893,0.245437,36,-0.300091,-0.275110
12,0.196350,0.220893,39,-0.224561,-0.199342
12,0.196350,0.220893,38,-0.249781,-0.224561
13,0.220893,0.245437,39,-0.224561,-0.199342
13,0.220893,0.245437,38,-0.249781,-0.224561
14,0.245437,0.269981,33,-0.374812,-0.350283
14,0.245437,0.269981,32,-0.399340,-0.374812
15,0.269981,0.294524,33,-0.374812,-0.350283
15,0.269981,0.294524,32,-0.399340,-0.374812
14,0.245437,0.269981,35,-0.325188,-0.300437
14,0.245437,0.269981,34,-0.349939,-0.325188
15,0.269981,0.294524,35,-0.325188,-0.300437
15,0.269981,0.294524,34,-0.349939,-0.325188
14,0.245437,0.269981,37,-0.275110,-0.250129
14,0.245437,0.269981,36,-0.300091,-0.275110
15,0.269981,0.294524,37,-0.275110,-0.250129
15,0.269981,0.294524,36,-0.300091,-0.275110
14,0.245437,0.269981,39,-0.224561,-0.199342
14,0.245437,0.269981,38,-0.249781,-0.224561
15,0.269981,0.294524,39,-0.224561,-0.199342
15,0.269981,0.294524,38,-0.249781,-0.224561
8,0.098175,0.122718,25,-0.569000,-0.545310
8,0.098175,0.122718,24,-0.592690,-0.569000
9,0.122718,0.147262,25,-0.569000,-0.545310
9,0.122718,0.147262,24,-0.592690,-0.569000
8,0.098175,0.122718,27,-0.521080,-0.497186
8,0.098175,0.122718,26,-0.544974,-0.521080
9,0.122718,0.147262,27,-0.521080,-0.497186
9,0.122718,0.147262,26,-0.544974,-0.521080
8,0.098175,0.122718,29,-0.472747,-0.448646
8,0.098175,0.122718,28,-0.496848,-0.472747
9,0.122718,0.147262,29,-0.472747,-0.448646
9,0.122718,0.147262,28,-0.496848,-0.472747
8,0.098175,0.122718,31,-0.423994,-0.399682
8,0.098175,0.122718,30,-0.448306,-0.423994
9,0.122718,0.147262,31,-0.423994,-0.399682
9,0.122718,0.147262,30,-0.448306,-0.423994
10,0.147262,0.171806,25,-0.569000,-0.545310
10,0.147262,0.171806,24,-0.592690,-0.569000
11,0.171806,0.196350,25,-0.569000,-0.545310
11,0.171806,0.196350,24,-0.592690,-0.569000
10,0.147262,0.171806,27,-0.521080,-0.497186
10,0.147262,0.171806,26,-0.544974,-0.521080
11,0.171806,0.196350,27,-0.521080,-0.497186
11,0.171806,0.196350,26,-0.544974,-0.521080
10,0.147262,0.171806,29,-0.472747,-0.448646
10,0.147262,0.171806,28,-0.496848,-0.472747
11,0.171806,0.196350,29,-0.472747,-0.448646
11,0.171806,0.196350,28,-0.496848,-0.472747
10,0.147262,0.171806,31,-0.423994,-0.399682
10,0.147262,0.171806,30,-0.448306,-0.423994
11,0.171806,0.196350,31,-0.423994,-0.399682
11,0.171806,0.196350,30,-0.448306,-0.423994
12,0.196350,0.220893,25,-0.569000,-0.545310
12,0.196350,0.220893,24,-0.592690,-0.569000
13,0.220893,0.245437,25,-0.569000,-0.545310
13,0.220893,0.245437,24,-0.592690,-0.569000
12,0.196350,0.220893,27,-0.521080,-0.497186
12,0.196350,0.220893,26,-0.544974,-0.521080
13,0.220893,0.245437,27,-0.521080,-0.497186
13,0.220893,0.245437,26,-0.544974,-0.521080
12,0.196350,0.220893,29,-0.472747,-0.448646
12,0.196350,0.220893,28,-0.496848,-0.472747
13,0.220893,0.245437,29,-0.472747,-0.448646
13,0.220893,0.245437,28,-0.496848,-0.472747
12,0.196350,0.220893,31,-0.423994,-0.399682
12,0.196350,0.220893,30,-0.448306,-0.423994
13,0.220893,0.245437,31,-0.423994,-0.399682
13,0.220893,0.245437,30,-0.448306,-0.423994
14,0.245437,0.269981,25,-0.569000,-0.545310
14,0.245437,0.269981,24,-0.592690,-0.569000
15,0.269981,0.294524,25,-0.569000,-0.545310
15,0.269981,0.294524,24,-0.592690,-0.569000
14,0.245437,0.269981,27,-0.521080,-0.497186
14,0.245437,0.269981,26,-0.544974,-0.521080
15,0.269981,0.294524,27,-0.521080,-0.497186
15,0.269981,0.294524,26,-0.544974,-0.521080
14,0.245437,0.269981,29,-0.472747,-0.448646
14,0.245437,0.269981,28,-0.496848,-0.472747
15,0.269981,0.294524,29,-0.472747,-0.448646
15,0.269981,0.294524,28,-0.496848,-0.472747
14,0.245437,0.269981,31,-0.423994,-0.399682
14,0.245437,0.269981,30,-0.448306,-0.423994
15,0.269981,0.294524,31,-0.423994,-0.399682
15,0.269981,0.294524,30,-0.448306,-0.423994
8,0.098175,0.122718,17,-0.756634,-0.733744
8,0.098175,0.122718,16,-0.779524,-0.756634
9,0.122718,0.147262,17,-0.756634,-0.733744
9,0.122718,0.147262,16,-0.779524,-0.756634
8,0.098175,0.122718,19,-0.710327,-0.687239
8,0.098175,0.122718,18,-0.733416,-0.710327
9,0.122718,0.147262,19,-0.710327,-0.687239
9,0.122718,0.147262,18,-0.733416,-0.710327
8,0.098175,0.122718,21,-0.663620,-0.640332
8,0.098175,0.122718,20,-0.686909,-0.663620
9,0.122718,0.147262,21,-0.663620,-0.640332
9,0.122718,0.147262,20,-0.686909,-0.663620
8,0.098175,0.122718,23,-0.616512,-0.593024
8,0.098175,0.122718,22,-0.640000,-0.616512
9,0.122718,0.147262,23,-0.616512,-0.593024
9,0.122718,0.147262,22,-0.640000,-0.616512
10,0.147262,0.171806,17,-0.756634,-0.733744
10,0.147262,0.171806,16,-0.779524,-0.756634
11,0.171806,0.196350,17,-0.756634,-0.733744
11,0.171806,0.196350,16,-0.779524,-0.756634
10,0.147262,0.171806,19,-0.710327,-0.687239
10,0.147262,0.171806,18,-0.733416,-0.710327
11,0.171806,0.196350,19,-0.710327,-0.687239
11,0.171806,0.196350,18,-0.733416,-0.710327
10,0.147262,0.171806,21,-0.663620,-0.640332
10,0.147262,0.171806,20,-0.686909,-0.663620
11,0.171806,0.196350,21,-0.663620,-0.640332
11,0.171806,0.196350,20,-0.686909,-0.663620
10,0.147262,0.171806,23,-0.616512,-0.593024
10,0.147262,0.171806,22,-0.640000,-0.616512
11,0.171806,0.196350,23,-0.616512,-0.593024
11,0.171806,0.196350,22,-0.640000,-0.616512
12,0.196350,0.220893,17,-0.756634,-0.733744
12,0.196350,0.220893,16,-0.779524,-0.756634
13,0.220893,0.245437,17,-0.756634,-0.733744
13,0.220893,0.245437,16,-0.779524,-0.756634
12,0.196350,0.220893,19,-0.710327,-0.687239
12,0.196350,0.220893,18,-0.733416,-0.710327
13,0.220893,0.245437,19,-0.710327,-0.687239
13,0.220893,0.245437,18,-0.733416,-0.710327
12,0.196350,0.220893,21,-0.663620,-0.640332
12,0.196350,0.220893,20,-0.686909,-0.663620
13,0.220893,0.245437,21,-0.663620,-0.640332
13,0.220893,0.245437,20,-0.686909,-0.663620
12,0.196350,0.220893,23,-0.616512,-0.593024
12,0.196350,0.220893,22,-0.640000,-0.616512
13,0.220893,0.245437,23,-0.616512,-0.593024
13,0.220893,0.245437,22,-0.640000,-0.616512
14,0.245437,0.269981,17,-0.756634,-0.733744
14,0.245437,0.269981,16,-0.779524,-0.756634
15,0.269981,0.294524,17,-0.756634,-0.733744
15,0.269981,0.294524,16,-0.779524,-0.756634
14,0.245437,0.269981,19,-0.710327,-0.687239
14,0.245437,0.269981,18,-0.733416,-0.710327
15,0.269981,0.294524,19,-0.710327,-0.687239
15,0.269981,0.294524,18,-0.733416,-0.710327
14,0.245437,0.269981,21,-0.663620,-0.640332
14,0.245437,0.269981,20,-0.686909,-0.663620
15,0.269981,0.294524,21,-0.663620,-0.640332
15,0.269981,0.294524,20,-0.686909,-0.663620
14,0.245437,0.269981,23,-0.616512,-0.593024
14,0.245437,0.269981,22,-0.640000,-0.616512
15,0.269981,0.294524,23,-0.616512,-0.593024
15,0.269981,0.294524,22,-0.640000,-0.616512
8,0.098175,0.122718,9,-0.937848,-0.915759
8,0.098175,0.122718,8,-0.959937,-0.937848
9,0.122718,0.147262,9,-0.937848,-0.915759
9,0.122718,0.147262,8,-0.959937,-0.937848
8,0.098175,0.122718,11,-0.893150,-0.870859
8,0.098175,0.122718,10,-0.915440,-0.893150
9,0.122718,0.147262,11,-0.893150,-0.870859
9,0.122718,0.147262,10,-0.915440,-0.893150
8,0.098175,0.122718,13,-0.848046,-0.825555
8,0.098175,0.122718,12,-0.870537,-0.848046
9,0.122718,0.147262,13,-0.848046,-0.825555
9,0.122718,0.147262,12,-0.870537,-0.848046
8,0.098175,0.122718,15,-0.802541,-0.779850
8,0.098175,0.122718,14,-0.825231,-0.802541
9,0.122718,0.147262,15,-0.802541,-0.779850
9,0.122718,0.147262,14,-0.825231,-0.802541
10,0.147262,0.171806,9,-0.937848,-0.915759
